SMILES,IC50,IC50-min,IC50-max
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCC(=O)O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)c1ccc(o1)CNC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,35500.0,35500.0,35500.0
C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccc(o2)CNC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,550.0,550.0,550.0
C[C@@H](c1c[nH]c2ccccc12)[C@@H]1NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,6550.0,6550.0,6550.0
CC(=O)N[C@H]1CCCC/C=C\CO[C@H]2C[C@@H](C(N)=O)N(C2)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC1=O,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)CCCNC(=O)c3ccc(cc3)C[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C2=O)cc1,6550.0,6550.0,6550.0
CC1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)c2cnc1s2,35500.0,35500.0,35500.0
CC1NC(=O)CC[S+]([O-])Cc2cccc(c2)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)c2cnc1s2,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)CCC(=O)NCCOc3ccc(cc3)C[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
NC(=O)[C@@H]1Cc2ccc(cc2)CNC(=O)CCCC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,50.0,50.0,50.0
NC(=O)[C@@H]1Cc2ccc(cc2)CNC(=O)CCCCC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,35500.0,35500.0,35500.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCC[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H]1CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@]2(C)C(=O)N1)C(N)=O)C(=O)O,35500.0,35500.0,35500.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)CCCCCC(=O)NCc3ccc(cc3)C[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C2=O)cc1,550.0,550.0,550.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](Cc3ccc(N=C(N)N)cc3)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
CCCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@H](Cc2ncc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](C)NC1=O,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)C(CC(F)(F)F)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCC/N=C(\N)N[N+](=O)[O-])NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,6550.0,6550.0,6550.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CNC(=O)COCCOCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,550.0,550.0,550.0
CC(C)C1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)c2cnc1[nH]2,550.0,550.0,550.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](NC(C)=O)CCC(=O)NCc3ccc(cc3)CCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C2=O)cc1,550.0,550.0,550.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O)C(=O)O,50.0,50.0,50.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCc1ccc(C[C@@H]2NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSC[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC2=O)cc1)C(=O)O,50.0,50.0,50.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCc1cccc(C[C@@H]2NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSC[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC2=O)c1)C(=O)O,50.0,50.0,50.0
NC(=O)[C@@H]1Cc2ccc(cc2)CNC(=O)CCCCCC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,6550.0,6550.0,6550.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](C)NC1=O)C(=O)O,35500.0,35500.0,35500.0
NC(=O)[C@@H]1Cc2cccc(c2)CNC(=O)CCCCC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,35500.0,35500.0,35500.0
NC(=O)[C@@H]1Cc2cccc(c2)CNC(=O)CCCC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ncc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,35500.0,35500.0,35500.0
CCCc1cccc(C[C@@H]2NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C(=O)[C@H](Cc3ccc(OC)cc3)NC[C@H]([C@@H](C)OC)NC(=O)[C@@H]3[C@@H](O)CCN3C(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC2=O)c1,35500.0,35500.0,35500.0
C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cnc1s2,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,35500.0,35500.0,35500.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)CCSCc3cc(F)cc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,6550.0,6550.0,6550.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,550.0,550.0,550.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ncc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN(C)C)NC(=O)CCSCc3cc(F)cc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,6550.0,6550.0,6550.0
CNCCCC[C@@H]1NC(=O)CCSCc2cc(F)cc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@H](Cc2ncc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](C)NC1=O,6550.0,6550.0,6550.0
CC(=O)N[C@H]1CCCC/C=C\CO[C@@H]2CCN(C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)CNC(=O)[C@H](CCCCN)NC1=O)[C@@H]2C(N)=O,35500.0,35500.0,35500.0
COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](C)NC(=O)CCCCCC(=O)NCc3ccc(cc3)CCNC(=O)[C@]3(C)CCCN3C2=O)cc1,50.0,50.0,50.0
CC(=O)N[C@@H]1CCCC/C=C\CO[C@@H]2CCN(C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)CNC1=O)[C@@H]2C(N)=O,50.0,50.0,50.0
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@]2(C)C(=O)N[C@H](C(N)=O)CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@H]2CCN1C2=O,50.0,50.0,50.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCC(=O)NCCOCCOCC(=O)NCCCC[C@H](NC(=O)COCCOCCOCCNC(=O)[C@@H]1CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@]2(C)C(=O)N1)C(N)=O)C(=O)O,35500.0,35500.0,35500.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCC(=O)NCCOCCOCC(=O)NCCCC[C@H](NC(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)[C@@H]1CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@]2(C)C(=O)N1)C(N)=O)C(=O)O,6550.0,6550.0,6550.0
C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CS[C@H]3CC[C@H](NC(=O)[C@H](Cc4c[nH]c5ccc(F)cc45)NC(=O)[C@H](Cc4c[nH]c5ccc(F)cc45)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc4cccc(c4)CSC[C@@H](C(N)=O)NC2=O)C(=O)N31,35500.0,35500.0,35500.0
C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)c1coc(n1)[C@H](CCCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,6550.0,6550.0,6550.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCc1cccc(C[C@@H]2NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSC[C@@H](C(N)=O)NC(=O)[C@]3(C)CCCN3C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC2=O)c1)C(=O)O,35500.0,35500.0,35500.0
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@H](NC(=O)CCCCCCCCCCNC(=O)[C@@H]1CSCc2cccc(c2)CSCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](Cc2c[nH]c3ccc(F)cc23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@]2(C)C(=O)N1)C(N)=O)C(=O)O,50.0,50.0,50.0
CC1NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cnc1s2,550.0,550.0,550.0
C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@@H]1CCC(=O)N1CCCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,6550.0,6550.0,6550.0
COCCOCCOCCOCCC(=O)NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,50.0,50.0,50.0
C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCCNC(=O)CCOCCOCCOCCOCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@@H]3CCCC(=O)N[C@@H]4C[C@H](C(=O)N3)N(C4)C(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,50.0,50.0,50.0
COc1ccc(C[C@@H]2NC(=O)[C@@H]3CCCC/C=C\CC[C@@]4(CCCN4C2=O)C(=O)NCCSCc2cccc(c2)CSCCC(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H]2Cc4cccc(c4)CNC(=O)CC[C@@H](C(=O)N3)N3C(=O)[C@@H](NC2=O)C3c2c[nH]c3ccc(F)cc23)cc1,550.0,550.0,550.0
COc1ccc(C[C@@H]2NC(=O)[C@H]([C@H](C)O)NC(=O)[C@@H]3CCCc4cn(nn4)CC[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,550.0,550.0,550.0
COc1ccc(C[C@@H]2NC(=O)[C@H]([C@H](C)O)NC(=O)[C@@H]3CCCc4cn(nn4)CCCC[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,50.0,50.0,50.0
CN(C)c1ccc2nc3c(C(=O)O)cc(=O)c(O)c-3oc2c1.Cl,6.38,6.38,6.38
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1N,5.23,5.23,5.23
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1Nc1ccccc1,6.16,6.16,6.16
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1Nc1ccc(C)cc1,3.77,3.77,3.77
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1Nc1ccc(OC)cc1,4.71,4.71,4.71
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1Nc1ccc(Cl)c(Cl)c1,4.87,4.87,4.87
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1NCc1ccc(OC)cc1,4.33,4.33,4.33
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1N1CCCCC1,5.5,5.5,5.5
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1NC1CCCCC1,4.06,4.06,4.06
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1N1CCOCC1,3.74,3.74,3.74
COC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1NC1CCCC1,4.61,4.61,4.61
CCCCOC(=O)c1c2nc3ccc(N(C)C)cc3oc-2c(O)c(=O)c1NCc1ccc(OC)cc1,3.38,3.38,3.38
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],13800,13800.0,13800.0
CC1=CC(=O)[C@H]([C@]2([C@H]1CC3=C(C(=O)O[C@]3(C2)OC)C)C)OC(=O)C,25200,25200.0,25200.0
C[C@@H]1[C@H]2CC3=C(C(=O)O[C@@]3(C[C@@]2(C=CC1=O)C)O)C,27800,27800.0,27800.0
C[C@@H]1[C@H]2C/C(=C(\C)/C(=O)O)/C[C@@]2([C@@H](CC1=O)OC)C,24400,24400.0,24400.0
C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4,12,12.0,12.0
C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O,9,9.0,9.0
C1=CC=C(C=C1)CC2=CN=C3C(=C2C4=CC(=CC=C4)OCC5=CC=C(C=C5)CC(=O)O)C=CC=C3C(F)(F)F,2,2.0,2.0
C1=CC=C(C=C1)CC2=CN=C3C(=C2C4=CC(=CC=C4)NCC5=CC=C(C=C5)CC(=O)O)C=CC=C3C(F)(F)F,2,2.0,2.0
C1=CC=C(C=C1)CN2C(=C3C=CC=C(C3=N2)C(F)(F)F)C4=CC=CC=C4,41,41.0,41.0
