SMILES,MORSE_192,GETAWAY_133,RDF_191,RDF_183,RDF_187,GETAWAY_263,RDF_193,RDF_197,RDF_185,RDF_184,MORSE_193,RDF_189,RDKit2D_VSA_EState1,MORSE_194,RDF_181,RDKit2D_EState_VSA4,MORSE_198,RDKit2D_PEOE_VSA4,FP_RDKit512_436,RDKit2D_EState_VSA9,MORSE_200,AC2D_169,RDKit2D_SlogP_VSA12,GETAWAY_261,FP_RDKit512_416,FP_AtomPair1024_242,FP_RDKit512_243,FP_MACCS_123,FP_TopoTorsion1024_520,FP_RDKit512_38,FP_TopoTorsion1024_988,FP_RDKit512_497,MORSE_40,FP_RDKit512_240,FP_Morgan1024_r2_713,RDKit2D_SlogP_VSA10,AC2D_121,FP_RDKit512_7,RDKit2D_BCUT2D_CHGLO,FP_RDKit512_319,AC3D_48,AC2D_153,MORSE_201,FP_AtomPair1024_970,FP_RDKit512_177,MORSE_38,FP_MorganFeat1024_r2_365,FP_MorganFeat1024_r2_131,FP_TopoTorsion1024_694,AC2D_46,FP_RDKit512_134,AC2D_117,GETAWAY_262,FP_RDKit512_488,FP_RDKit512_288,FP_Morgan1024_r2_389,FP_AtomPair1024_104,Pharm2D_Gobbi_172,FP_RDKit512_400,MORSE_203,FP_AtomPair1024_105,FP_TopoTorsion1024_552,FP_RDKit512_234,MORSE_104,MORSE_134,FP_MACCS_109,FP_RDKit512_453,Pharm2D_Gobbi_20,FP_MACCS_138,GETAWAY_132,GETAWAY_141,MORSE_218,FP_TopoTorsion1024_432,GETAWAY_131,AC3D_49,FP_RDKit512_58,AC3D_28,AC2D_112,AC3D_66,MORSE_8,FP_RDKit512_500,Phys_Max_Bond_Polarity,RDKit2D_PEOE_VSA11,RDKit2D_BCUT2D_MWLOW,AC2D_145,MORSE_187,MORSE_72,FP_RDKit512_457,MORSE_156,FP_AtomPair1024_870,FP_RDKit512_117,MORSE_219,FP_RDKit512_186,FP_AtomPair1024_348,AC3D_67,GETAWAY_259,MORSE_59,AC3D_79,RDKit2D_PEOE_VSA13,GETAWAY_207,AC2D_133,MORSE_44,FP_RDKit512_88,FP_RDKit512_344,AC2D_43,FP_MorganFeat1024_r2_806,RDKit2D_MaxAbsEStateIndex,FP_RDKit512_378,FP_AtomPair1024_464,MORSE_209,MORSE_58,GETAWAY_98,MORSE_43,RDKit2D_VSA_EState10,FP_TopoTorsion1024_761,AC2D_44,GETAWAY_129,FP_AtomPair1024_499,FP_MACCS_85,AC2D_184,FP_RDKit512_124,FP_RDKit512_456,FP_AtomPair1024_940,MORSE_140,RDF_35,FP_RDKit512_426,AC2D_47,FP_TopoTorsion1024_48,FP_RDKit512_217,AC3D_64,MORSE_107,MORSE_60,Pharm2D_Gobbi_59,FP_AtomPair1024_93,FP_Morgan1024_r2_926,FP_AtomPair1024_509,GETAWAY_270,GETAWAY_179,AC3D_68,FP_AtomPair1024_400,Pharm2D_Gobbi_94,FP_RDKit512_52,AC3D_63,RDKit2D_NumSaturatedHeterocycles,Pharm2D_Gobbi_96,FP_TopoTorsion1024_382,FP_RDKit512_354,RDKit2D_FpDensityMorgan1,QM_Charge_Min_Neg,FP_AtomPair1024_592,FP_RDKit512_423,Pharm2D_Gobbi_218,FP_RDKit512_273,FP_RDKit512_226,FP_AtomPair1024_973,MORSE_75,AC3D_47,FP_RDKit512_417,GETAWAY_142,FP_MorganFeat1024_r2_24,AC2D_186,Pharm2D_Gobbi_13,FP_RDKit512_179,FP_AtomPair1024_713,MORSE_28,FP_RDKit512_258,FP_RDKit512_493,FP_AtomPair1024_921,FP_AtomPair1024_740,EState_Mean,USR_ctd_Skew,FP_Morgan1024_r2_695,FP_AtomPair1024_896,FP_MorganFeat1024_r2_349,FP_AtomPair1024_967,FP_RDKit512_508,GETAWAY_220,FP_RDKit512_57,FP_AtomPair1024_645,RDKit2D_NumSaturatedRings,FP_RDKit512_155,AC2D_177,AC2D_41,MORSE_12,MORSE_91,FP_AtomPair1024_869,average,sample_weight
O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,20285.258,741.564,535.8295,439.75604,265.664,317.404,386.70502,271.497,191.095,335.6715,423.072,161.339,203.46967,-181.46,217.57349,0.0,114.742,50.506783,0.0,0.0,-35.276,0.469,0.0,9.767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.95,0.0,0.0,38.918854,0.299,0.0,-2.1460757,1.0,0.207,0.498,36.561,1.0,0.0,13.447,0.0,0.0,1.0,7.534,0.0,0.125,13.019,0.0,1.0,0.0,0.0,0.0,0.0,43.447502,0.0,0.0,1.0,-4.127,8.036,0.0,0.0,0.0,0.0,13.6845,2.8,-16.287,0.0,20.398,0.21,1.0,0.234,0.152,3.743,-4.187,1.0,0.6308995,0.0,10.078941,0.703,0.416,-4.032,1.0,1.018,1.0,0.0,0.461,1.0,0.0,5.82,11.834,0.872,0.274,35.44308,0.954,0.215,-5.4919987,1.0,1.0,7.396,0.0,13.352066,0.0,1.0,-19.237,-1.317,0.119,3.376,0.0,0.0,7.602,23.698498,1.0,0.0,1.052,1.0,1.0,0.0,-3.77,11.764,0.0,7.837,0.0,1.0,3.018,4.028,1.2145001,1.0,1.0,0.0,1.0,0.628,0.07,3.535,1.0,0.0,0.0,2.034,0.0,0.0,1.0,0.0,0.27380952,-0.32199797,0.0,1.0,0.0,0.0,1.0,1.0,2.714,0.232,0.0,6.146,1.0,0.682,1.0,0.0,1.0,1.2055001,0.0,0.0,1.0,1.0,3.1567461,-0.26853573,0.0,1.0,0.0,1.0,0.0,1.282,0.0,0.0,0.0,1.0,0.643,7.374,-4.329,0.47,1.0,4.721246399047171,1.0104377584601565
O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,20285.258,722.2,535.8295,439.75604,313.973,312.766,318.221,373.471,272.564,332.819,366.461,262.219,204.20515,-103.183,217.57349,12.132734,135.655,50.506783,0.0,0.0,-34.081,0.469,0.0,14.083,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.501,0.0,0.0,38.918854,0.299,0.0,-2.1503987,1.0,0.216,0.498,31.837,1.0,0.0,13.321,0.0,0.0,1.0,7.754,0.0,0.175,5.946,0.0,1.0,0.0,0.0,0.0,0.0,43.447502,0.0,0.0,1.0,-4.389,8.061,0.0,0.0,0.0,0.0,13.6845,4.96,-15.059,0.0,20.398,0.222,1.0,0.241,0.152,4.672,-4.337,1.0,0.6308995,0.0,10.077906,0.703,1.118,-4.292,1.0,0.894,1.0,0.0,7.664,1.0,0.0,3.566,10.279,1.4350001,0.291,35.44308,1.138,0.08,-5.4919987,1.0,1.0,7.486,0.0,13.316762,0.0,1.0,-34.977,-1.767,0.131,3.845,0.0,0.0,7.474,23.698498,1.0,0.0,1.026,1.0,1.0,0.0,-3.962,18.539,0.0,7.391,0.0,1.0,2.59,4.323,1.2145001,1.0,1.0,0.0,1.0,0.639,0.052,3.622,1.0,0.0,0.0,2.195,0.0,0.0,1.0,0.0,0.27380952,-0.32199797,0.0,1.0,0.0,0.0,1.0,1.0,3.034,0.209,0.0,1.369,1.0,0.705,1.0,0.0,1.0,1.123,0.0,0.0,1.0,1.0,3.1567461,-0.16483864,0.0,1.0,0.0,1.0,0.0,1.249,0.0,1.0,0.0,1.0,0.643,7.352,-4.667,0.848,1.0,4.769551078621726,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,8684.09,308.411,127.857,279.645,148.033,197.444,102.629,134.344,169.232,179.275,225.289,53.563,93.341965,-64.122,84.001,4.8999095,59.175,26.342491,0.0,9.473726,-33.241,0.646,0.0,3.967,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.459,0.0,0.0,31.137028,0.303,1.0,-2.33422,1.0,0.278,0.66,19.353,0.0,0.0,8.086,0.0,0.0,1.0,6.141,0.0,-0.262,2.819,0.0,0.0,0.0,0.0,0.0,0.0,9.881,0.0,0.0,1.0,-3.272,4.761,1.0,0.0,0.0,1.0,1.824,1.793,-1.512,0.0,2.93,0.303,1.0,0.326,-0.069,3.099,-2.368,0.0,0.65148616,0.0,9.869021,0.545,-0.23,-1.67,1.0,0.295,1.0,1.0,1.671,1.0,0.0,2.266,4.205,-0.211,0.394,11.50823,0.787,-0.245,-2.534,0.0,1.0,7.184,1.0,13.631211,1.0,0.0,-18.739,-0.043,0.17,2.056,0.0,0.0,6.092,5.479,0.0,1.0,0.708,1.0,0.0,1.0,-2.024,23.692,1.0,5.746,1.0,1.0,2.268,2.018,0.331,0.0,1.0,0.0,1.0,0.214,0.027,2.017,1.0,0.0,0.0,5.18,1.0,1.0,1.0,0.0,0.9111111,-0.49301925,1.0,1.0,0.0,0.0,1.0,0.0,1.134,0.276,0.0,1.712,0.0,1.177,0.0,0.0,1.0,0.342,1.0,0.0,0.0,0.0,2.9592593,0.059751473,1.0,1.0,0.0,0.0,1.0,1.016,0.0,1.0,1.0,1.0,0.511,6.644,-2.373,-0.247,1.0,5.950781977329818,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,11023.073,377.829,125.356,337.812,312.172,246.761,162.623,132.348,158.662,154.11,214.636,98.075,92.23547,-84.327,103.367,10.966277,66.147,26.342491,0.0,9.473726,-36.184,0.647,0.0,5.325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,0.0,0.0,31.137028,0.295,1.0,-2.327239,1.0,0.321,0.66,24.383,1.0,0.0,8.529,0.0,0.0,0.0,6.336,0.0,-0.135,4.495,0.0,0.0,0.0,1.0,1.0,0.0,12.357,1.0,1.0,1.0,-3.346,5.243,0.0,0.0,0.0,0.0,2.285,2.478,-6.199,0.0,4.58,0.323,1.0,0.38,-0.059,3.512,-2.546,0.0,0.6514764,0.0,9.896814,0.541,0.001,-1.923,1.0,0.306,1.0,1.0,3.13,1.0,1.0,3.509,6.152,-0.003,0.418,11.50823,0.749,-0.124,-3.263,0.0,0.0,7.247,0.0,13.4540615,1.0,1.0,-21.037,-0.601,0.168,2.262,0.0,0.0,6.531,10.678,1.0,1.0,0.773,1.0,0.0,1.0,-2.611,19.517,1.0,6.253,1.0,1.0,3.326,2.216,0.31,1.0,1.0,0.0,1.0,0.587,0.032,5.231,1.0,1.0,0.0,5.301,1.0,1.0,1.0,0.0,0.8913044,-0.49102196,1.0,1.0,0.0,0.0,1.0,0.0,1.399,0.32,0.0,2.41,0.0,1.296,0.0,0.0,1.0,0.331,1.0,0.0,1.0,1.0,2.9746377,0.29414418,1.0,1.0,0.0,1.0,1.0,1.055,0.0,1.0,1.0,1.0,0.5,6.772,-3.035,-0.054,1.0,5.539102157243452,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,10828.785,399.479,181.45,334.751,211.559,255.651,69.988,103.247,168.905,137.221,274.529,44.165,92.238754,-94.938,101.489,22.09318,80.38,26.342491,0.0,9.473726,-36.728,0.64,0.0,5.029,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.747,0.0,0.0,31.137028,0.3,1.0,-2.3272731,1.0,0.337,0.652,22.627,0.0,0.0,9.897,0.0,0.0,0.0,6.381,0.0,-0.143,2.892,0.0,0.0,0.0,1.0,0.0,0.0,19.921,1.0,1.0,1.0,-3.587,5.762,0.0,0.0,0.0,0.0,2.732,2.198,-6.17,0.0,6.651,0.327,1.0,0.393,-0.058,3.75,-2.825,0.0,0.6514764,0.0,9.896765,0.535,-0.045,-2.198,1.0,0.137,1.0,1.0,3.278,1.0,1.0,2.803,7.002,-0.045,0.418,11.50823,0.686,-0.128,-2.674,0.0,0.0,7.242,0.0,13.4519005,1.0,0.0,-21.0,-0.571,0.182,2.69,0.0,0.0,6.52,12.216,1.0,1.0,0.755,1.0,1.0,0.0,-2.455,19.635,1.0,5.964,1.0,1.0,3.247,2.648,-0.004,1.0,1.0,0.0,1.0,0.374,0.031,5.365,1.0,0.0,1.0,5.06,1.0,0.0,1.0,0.0,0.87234044,-0.49102196,1.0,1.0,0.0,0.0,1.0,1.0,1.599,0.344,0.0,1.562,0.0,1.25,0.0,0.0,1.0,0.078,1.0,0.0,1.0,1.0,2.9468086,-0.34769547,1.0,1.0,0.0,1.0,1.0,1.08,0.0,1.0,1.0,1.0,0.494,6.755,-2.667,-0.019,1.0,5.503070351926786,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OC/C=C/CN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,9493.106,359.718,184.892,298.918,239.541,254.002,80.304,78.287,170.426,111.047,116.519,145.332,93.19123,-124.772,90.744,4.8999095,78.983,26.342491,1.0,9.473726,-25.17,0.646,0.0,4.489,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.156,0.0,0.0,31.137028,0.303,1.0,-2.3338675,1.0,0.277,0.66,20.578,1.0,0.0,9.813,0.0,0.0,1.0,6.279,0.0,-0.262,3.67,0.0,0.0,0.0,0.0,0.0,0.0,6.309,0.0,0.0,1.0,-3.028,5.942,1.0,0.0,0.0,1.0,4.266,1.894,-0.483,0.0,4.614,0.295,1.0,0.325,-0.069,3.528,-2.316,0.0,0.65148616,0.0,9.869102,0.545,-0.267,-1.735,1.0,0.156,1.0,1.0,2.319,1.0,0.0,2.682,6.52,-0.256,0.386,11.50823,0.722,-0.245,-2.002,0.0,1.0,7.247,1.0,13.62208,1.0,0.0,-13.317,0.181,0.177,1.53,0.0,0.0,6.312,9.738,0.0,1.0,0.757,1.0,0.0,1.0,-1.94,20.753,1.0,5.892,1.0,1.0,2.821,1.502,0.137,0.0,1.0,0.0,1.0,0.368,0.025,3.511,1.0,0.0,0.0,5.529,1.0,1.0,1.0,0.0,0.93333334,-0.49102196,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.281,0.0,2.304,0.0,1.218,0.0,0.0,1.0,0.151,1.0,0.0,0.0,1.0,2.9814816,-0.32516083,1.0,1.0,0.0,1.0,1.0,1.012,1.0,1.0,1.0,1.0,0.511,6.673,-2.042,-0.265,1.0,5.910094888560602,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCC#CCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,9086.348,331.526,134.858,285.198,201.332,217.366,85.963,43.92,174.369,110.657,186.718,104.041,93.0405,-94.564,85.275,4.8999095,72.808,26.342491,0.0,9.473726,-27.517,0.646,0.0,3.986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.735,0.0,0.0,31.137028,0.303,1.0,-2.333599,1.0,0.3,0.66,15.214,0.0,0.0,9.906,0.0,0.0,1.0,6.213,0.0,-0.262,3.59,0.0,0.0,0.0,0.0,0.0,0.0,7.169,0.0,0.0,1.0,-2.591,5.883,1.0,0.0,0.0,1.0,4.696,1.822,-3.086,0.0,4.073,0.321,1.0,0.35,-0.069,3.441,-1.871,0.0,0.65148616,0.0,9.86912,0.545,-0.186,-1.306,1.0,0.123,1.0,1.0,0.882,1.0,0.0,2.524,5.222,-0.182,0.421,11.50823,0.758,-0.245,-2.339,0.0,1.0,7.216,1.0,13.612947,1.0,0.0,-17.8,-0.249,0.172,1.241,0.0,0.0,6.208,8.616,0.0,1.0,0.736,1.0,0.0,1.0,-1.956,21.407,1.0,5.822,1.0,1.0,2.566,1.218,0.034,0.0,1.0,0.0,1.0,0.191,0.031,2.915,1.0,0.0,0.0,5.352,1.0,1.0,1.0,0.0,0.93333334,-0.49102196,1.0,1.0,0.0,0.0,1.0,0.0,0.528,0.298,0.0,2.24,0.0,1.205,0.0,0.0,1.0,0.087,1.0,0.0,0.0,0.0,3.0037036,0.54176414,1.0,1.0,0.0,0.0,1.0,0.98,0.0,1.0,1.0,1.0,0.511,6.659,-2.229,-0.103,1.0,6.065501548756432,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,10873.07,378.353,243.38,338.39,291.745,272.426,222.897,134.554,225.844,156.73,247.997,165.016,92.22654,-96.538,103.183,10.966277,71.947,26.342491,0.0,9.473726,-32.409,0.647,0.0,5.986,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.259,0.0,0.0,31.137028,0.29,1.0,-2.3272538,1.0,0.329,0.66,14.908,1.0,0.0,8.708,0.0,0.0,0.0,6.452,0.0,-0.165,3.957,0.0,0.0,0.0,1.0,0.0,0.0,17.383,0.0,1.0,1.0,-3.082,5.707,0.0,0.0,0.0,0.0,1.592,2.689,-5.536,0.0,4.78,0.3,1.0,0.392,-0.06,4.265,-2.296,0.0,0.6514764,0.0,9.896823,0.54,-0.354,-1.705,1.0,0.332,1.0,1.0,0.534,1.0,0.0,3.462,9.415,-0.346,0.406,11.50823,0.793,-0.14,-3.037,0.0,0.0,7.265,0.0,13.456481,1.0,0.0,-20.072,-0.512,0.186,2.479,0.0,0.0,6.69,14.357,1.0,1.0,0.788,1.0,0.0,1.0,-2.318,20.981,1.0,6.11,1.0,1.0,4.038,2.438,0.353,1.0,1.0,0.0,1.0,0.368,0.025,5.842,1.0,0.0,0.0,5.653,1.0,1.0,1.0,0.0,0.9111111,-0.49102196,1.0,1.0,0.0,0.0,1.0,0.0,1.558,0.334,0.0,2.441,0.0,1.298,0.0,0.0,1.0,0.368,1.0,1.0,1.0,1.0,3.0074074,0.39150858,1.0,1.0,0.0,1.0,1.0,1.124,0.0,1.0,1.0,1.0,0.499,6.772,-2.78,-0.242,1.0,5.707743928643524,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,11980.307,411.204,191.673,342.789,232.78,260.228,189.487,72.603,217.129,145.198,251.984,91.063,92.1568,-83.999,103.065,10.966277,86.797,26.342491,0.0,9.473726,-38.38,0.661,0.0,5.255,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.738,0.0,0.0,31.137028,0.266,1.0,-2.3272607,1.0,0.345,0.673,19.089,0.0,1.0,10.26,0.0,0.0,0.0,6.503,0.0,-0.128,3.313,0.0,0.0,0.0,1.0,0.0,0.0,15.882,1.0,1.0,1.0,-3.557,6.272,0.0,0.0,0.0,0.0,3.361,2.335,-2.983,0.0,6.881,0.338,1.0,0.408,-0.057,4.044,-2.705,0.0,0.6514764,5.783245,9.896752,0.553,-0.084,-2.051,1.0,0.261,1.0,1.0,1.738,1.0,1.0,3.44,9.608,-0.105,0.437,11.50823,0.712,-0.126,-2.566,0.0,0.0,7.312,0.0,13.456017,1.0,0.0,-17.0,-0.361,0.18,2.522,0.0,0.0,6.729,14.745,1.0,1.0,0.772,1.0,1.0,0.0,-2.311,20.511,1.0,6.199,1.0,1.0,3.654,2.479,0.312,1.0,1.0,0.0,1.0,0.366,0.033,5.847,1.0,0.0,1.0,5.206,1.0,0.0,1.0,0.0,0.9375,-0.49102196,1.0,1.0,0.0,0.0,1.0,1.0,1.491,0.346,0.0,1.722,0.0,1.234,0.0,0.0,1.0,0.306,1.0,0.0,1.0,1.0,3.0347223,-0.05494668,1.0,1.0,0.0,1.0,1.0,1.011,0.0,1.0,1.0,1.0,0.504,6.782,-2.528,-0.017,1.0,6.3979400086720375,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(OC)c1,12530.986,410.566,130.934,340.846,223.326,249.572,101.399,129.675,202.677,130.273,243.357,85.26,97.61628,-74.884,104.734,10.966277,75.636,26.342491,0.0,14.210588,-34.957,0.691,0.0,5.585,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.768,0.0,0.0,31.137028,0.233,1.0,-2.32725,1.0,0.336,0.702,19.492,1.0,1.0,9.857,0.0,0.0,0.0,6.619,0.0,-0.178,3.86,0.0,0.0,0.0,1.0,0.0,0.0,14.076,1.0,1.0,1.0,-3.591,5.733,0.0,0.0,0.0,0.0,2.443,2.615,-4.599,0.0,4.287,0.322,1.0,0.403,-0.08,4.329,-2.787,0.0,0.6514764,5.783245,9.896815,0.577,0.025,-2.149,1.0,0.13,1.0,1.0,1.273,1.0,1.0,3.547,8.966,0.036,0.428,11.50823,0.727,-0.16,-2.777,0.0,1.0,7.342,0.0,13.481103,1.0,1.0,-19.542,-0.534,0.161,2.14,0.0,0.0,6.758,14.14,1.0,1.0,0.788,1.0,0.0,0.0,-2.205,19.472,1.0,6.282,1.0,1.0,3.58,2.119,0.112,1.0,1.0,0.0,1.0,0.341,0.029,5.687,1.0,0.0,0.0,5.17,1.0,0.0,1.0,0.0,0.9183673,-0.49585533,1.0,1.0,0.0,0.0,1.0,1.0,1.255,0.347,0.0,2.237,0.0,1.239,0.0,0.0,1.0,0.135,1.0,0.0,1.0,1.0,3.0442176,0.06724049,1.0,1.0,0.0,1.0,1.0,1.018,0.0,1.0,1.0,1.0,0.521,6.8,-2.593,0.024,1.0,5.427128397799519,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(O)c1,11980.307,408.044,177.524,341.544,224.139,264.114,96.271,90.129,189.374,144.114,243.911,60.519,91.806465,-76.077,101.844,18.1991,84.512,26.342491,0.0,9.473726,-35.239,0.691,0.0,5.309,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.412,0.0,0.0,31.137028,0.229,1.0,-2.3272164,1.0,0.327,0.703,17.122,0.0,1.0,10.081,0.0,0.0,0.0,6.503,0.0,-0.182,3.325,0.0,0.0,0.0,1.0,0.0,0.0,18.436,1.0,1.0,1.0,-3.247,5.485,0.0,0.0,0.0,0.0,2.196,2.308,-4.0,0.0,6.431,0.312,1.0,0.397,-0.058,4.079,-2.543,0.0,0.80018497,5.783245,9.896817,0.577,-0.055,-1.985,1.0,0.209,1.0,1.0,1.821,1.0,1.0,3.431,9.505,-0.039,0.427,11.50823,0.743,-0.156,-2.835,0.0,0.0,7.312,0.0,13.428239,1.0,0.0,-20.275,-0.32,0.172,2.885,0.0,0.0,6.729,14.244,1.0,1.0,0.772,1.0,0.0,0.0,-2.245,19.746,1.0,6.199,1.0,1.0,3.659,2.858,0.323,1.0,1.0,0.0,1.0,0.351,0.035,5.816,1.0,0.0,0.0,5.205,1.0,0.0,1.0,0.0,0.9375,-0.50705266,1.0,1.0,0.0,0.0,1.0,1.0,1.758,0.332,0.0,1.637,0.0,1.234,0.0,0.0,1.0,0.281,1.0,0.0,1.0,1.0,3.1180556,-0.18074848,1.0,1.0,0.0,1.0,1.0,1.025,0.0,1.0,1.0,1.0,0.52,6.782,-2.633,-0.084,1.0,6.468521082957745,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cn3)C2=O)c(O)c1,11826.97,402.607,184.563,325.694,251.369,247.652,122.059,148.298,215.442,142.951,247.79,127.947,91.7204,-78.226,94.298,18.1991,80.521,26.342491,0.0,9.473726,-28.995,0.725,0.0,5.294,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.006,0.0,0.0,31.137028,0.197,0.0,-2.3272161,1.0,0.301,0.747,18.625,0.0,1.0,10.486,0.0,1.0,0.0,6.49,0.0,-0.188,3.147,0.0,0.0,0.0,1.0,0.0,0.0,20.119,1.0,1.0,0.0,-2.855,6.121,0.0,0.0,0.0,0.0,1.356,2.448,-3.352,0.0,3.1,0.286,1.0,0.37,-0.071,3.891,-2.198,0.0,0.80018497,11.32217,9.89682,0.593,-0.198,-1.685,1.0,0.282,1.0,1.0,3.281,1.0,1.0,3.191,6.944,-0.146,0.396,11.50823,0.725,-0.159,-2.594,0.0,0.0,7.303,0.0,13.425468,1.0,0.0,-14.334,-0.415,0.16,3.098,0.0,0.0,6.717,8.404,1.0,1.0,0.769,1.0,0.0,0.0,-1.965,20.8,1.0,6.187,1.0,1.0,3.556,3.065,0.374,1.0,1.0,0.0,1.0,0.361,0.026,5.422,1.0,0.0,0.0,5.138,1.0,0.0,0.0,1.0,1.0,-0.50705266,1.0,1.0,0.0,0.0,1.0,1.0,1.824,0.314,0.0,1.842,0.0,1.232,0.0,0.0,1.0,0.359,1.0,0.0,1.0,1.0,3.1388888,-0.33301497,1.0,1.0,0.0,1.0,1.0,1.084,1.0,1.0,1.0,0.0,0.559,6.774,-2.376,-0.163,1.0,6.481486060122112,1.0104377584601565
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,12184.815,396.595,244.793,349.088,211.095,252.535,77.569,96.034,190.258,141.39,265.318,91.469,91.79825,-92.644,105.891,10.966277,89.743,26.342491,0.0,9.473726,-35.549,0.67,0.0,5.236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.568,0.0,0.0,31.137028,0.26,1.0,-2.3271873,1.0,0.331,0.682,21.758,0.0,1.0,10.533,0.0,1.0,0.0,6.478,0.0,-0.153,3.71,0.0,0.0,0.0,1.0,0.0,0.0,23.281,1.0,1.0,1.0,-3.405,6.198,0.0,0.0,0.0,0.0,3.069,2.35,-6.245,0.0,5.018,0.31,1.0,0.396,-0.058,4.183,-2.698,0.0,0.6514764,5.783245,9.896834,0.559,-0.127,-2.124,1.0,0.175,1.0,1.0,3.327,1.0,1.0,3.758,8.355,-0.119,0.41,11.50823,0.665,-0.148,-2.356,0.0,0.0,7.307,0.0,13.411595,1.0,0.0,-21.521,-0.678,0.155,2.945,0.0,0.0,6.749,14.205,1.0,1.0,0.792,1.0,0.0,0.0,-2.22,18.078,1.0,6.236,1.0,1.0,3.913,2.899,0.114,1.0,1.0,0.0,1.0,0.323,0.034,6.244,1.0,0.0,0.0,5.419,1.0,0.0,1.0,0.0,0.9148936,-0.49102196,1.0,1.0,0.0,0.0,1.0,1.0,1.785,0.338,0.0,2.314,0.0,1.257,0.0,0.0,1.0,0.155,1.0,0.0,1.0,1.0,3.06383,-0.20096059,1.0,1.0,0.0,1.0,1.0,1.008,0.0,1.0,1.0,1.0,0.51,6.795,-2.36,-0.125,1.0,6.443697499232712,1.0104377584601565
